"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
158,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
158,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
158,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
158,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
159,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
159,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
159,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
159,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
159,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
159,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
159,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
160,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
160,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
160,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
160,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
160,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
160,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
160,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
161,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
161,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
161,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
161,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
161,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
161,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
161,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
162,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
162,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
162,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
162,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
162,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
162,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
162,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
163,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
163,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
163,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
163,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
163,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
163,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,56,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,64,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,72,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,80,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,88,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,96,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,104,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,112,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,120,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,128,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
163,2.448,136,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
164,2.448,0,64.8377747594815,71.8647827821405,71.1028220835978,64.7340487555643,-68.9562748829991,-54.9405695277323,-51.9679967228036,-66.6357446667129
164,2.448,8,64.8437438381166,71.8719523337593,71.1094806576461,64.7398936303119,-68.9575287133458,-54.9414310396105,-51.9688468971849,-66.6369392962252
164,2.448,16,64.8479758852666,71.8770352518081,71.1142014157313,64.744037695064,-68.9584192661031,-54.9420432134918,-51.9694507437735,-66.6377878059781
164,2.448,24,64.852217258472,71.8821291558237,71.1189324621847,64.7481909565156,-68.959313107659,-54.94265787357,-51.9700568176861,-66.6386394537179
164,2.448,32,64.8582313663332,71.8893517512482,71.1256407118169,64.7540802359228,-68.9605828174862,-54.9435313896899,-51.9709177463724,-66.6398492345393
164,2.448,40,64.8728273031231,71.9068788272556,71.1419203395076,64.7683737598998,-68.9636754389386,-54.9456608825063,-51.9730146797038,-66.6427959252625
164,2.448,48,62.7020850598941,69.3250325778828,68.7333115029943,62.6360889140901,-68.3818998114083,-54.5331576398963,-51.58811461855,-66.0882075715014
